uttid,missing_texts,missing_count,total_segments,asr_result_raw
education_autoeval-0029a33ea22fd449eb48460bf3faf2f02a4e9c93eff44af164219b141ef985b2-47,['| 你有病吧？你有病吧？你有病吧？你有病吧？你有病吧？二 52 年二五，二零二五年高考还没到呢啊？我误会豆包了。豆包豆包，我误会你了，但是你还是错的。'],1,1,"[{""asr_result"": ""你有病吧？你有病吧？你有病吧？你有病吧？你有病吧？你有病吧？二五十二年，二五，2025 年高考还没到呢。我误会豆包了。豆包豆包，我误会你了，但是你还是错的。"", ""start_time"": 1.0, ""end_time"": 14.975}]"
education_autoeval-0029a33ea22fd449eb48460bf3faf2f02a4e9c93eff44af164219b141ef985b2-48,['| 这是什么？'],1,1,"[{""asr_result"": ""这是什么？"", ""start_time"": 1.0, ""end_time"": 2.101}]"
education_autoeval-0029a33ea22fd449eb48460bf3faf2f02a4e9c93eff44af164219b141ef985b2-49,['| 豆包豆包，为什么每天晚上开着窗就会飞进来几只飞蛾呢？'],1,1,"[{""asr_result"": ""豆包豆包，为什么每天晚上开着窗就会飞进来几只飞蛾呢？"", ""start_time"": 1.0, ""end_time"": 6.246}]"
education_autoeval-0029a33ea22fd449eb48460bf3faf2f02a4e9c93eff44af164219b141ef985b2-5,['| 对的。'],1,1,"[{""asr_result"": ""对的。"", ""start_time"": 1.0, ""end_time"": 1.88}]"
education_autoeval-0029a33ea22fd449eb48460bf3faf2f02a4e9c93eff44af164219b141ef985b2-50,['| 是你假扮的吗？'],1,1,"[{""asr_result"": ""是你假扮的吗？"", ""start_time"": 1.0, ""end_time"": 2.279}]"
education_autoeval-0029a33ea22fd449eb48460bf3faf2f02a4e9c93eff44af164219b141ef985b2-51,['| 你认识李晨吗？在抖音上你老是和他一起唱歌。'],1,1,"[{""asr_result"": ""你认识李晨吗？在抖音上你老是和他一起唱歌。"", ""start_time"": 1.0, ""end_time"": 5.009}]"
education_autoeval-0029a33ea22fd449eb48460bf3faf2f02a4e9c93eff44af164219b141ef985b2-52,['| 哦，豆包，你装傻吧。'],1,1,"[{""asr_result"": ""哦，豆包，你装傻吧。"", ""start_time"": 1.0, ""end_time"": 3.629}]"
education_autoeval-0029a33ea22fd449eb48460bf3faf2f02a4e9c93eff44af164219b141ef985b2-53,['| 你知道李晨是谁吗？'],1,1,"[{""asr_result"": ""你知道李晨是谁吗？"", ""start_time"": 1.0, ""end_time"": 2.748}]"
education_autoeval-0029a33ea22fd449eb48460bf3faf2f02a4e9c93eff44af164219b141ef985b2-54,['| 邓超，我们说错了。'],1,1,"[{""asr_result"": ""邓超《我们说错了》。"", ""start_time"": 1.0, ""end_time"": 3.032}]"
education_autoeval-0029a33ea22fd449eb48460bf3faf2f02a4e9c93eff44af164219b141ef985b2-55,['| 邓超唱 go go go 出发喽，黑咖啡品味又多浓，我只要汽水过得轻松。'],1,1,"[{""asr_result"": ""邓超唱《Go Go Go 出发喽》。黑咖啡品味又多浓，我只要汽水过得轻松。"", ""start_time"": 1.0, ""end_time"": 7.126}]"
education_autoeval-0029a33ea22fd449eb48460bf3faf2f02a4e9c93eff44af164219b141ef985b2-56,['| 他不是说他不，不能唱歌 go go go 吗？你给我唱一遍。'],1,1,"[{""asr_result"": ""他不是说他不不能唱歌《Go Go Go》吗？你给我唱一遍。"", ""start_time"": 1.0, ""end_time"": 5.05}]"
education_autoeval-0029a33ea22fd449eb48460bf3faf2f02a4e9c93eff44af164219b141ef985b2-57,['| 有病吧？'],1,1,"[{""asr_result"": ""有病吧？"", ""start_time"": 1.0, ""end_time"": 2.35}]"
education_autoeval-0029a33ea22fd449eb48460bf3faf2f02a4e9c93eff44af164219b141ef985b2-58,['| 我要睡觉了，已经好晚了。'],1,1,"[{""asr_result"": ""我要睡觉了，已经好晚了。"", ""start_time"": 1.0, ""end_time"": 3.405}]"
education_autoeval-0029a33ea22fd449eb48460bf3faf2f02a4e9c93eff44af164219b141ef985b2-6,['| 难道我有病吧？哈哈哈，难道我有病吧？豆包你有病吧？'],1,1,"[{""asr_result"": ""难道我有病吧？啊哈哈，难道我有病吧？豆包你有病吧？"", ""start_time"": 1.0, ""end_time"": 5.607}]"
education_autoeval-0029a33ea22fd449eb48460bf3faf2f02a4e9c93eff44af164219b141ef985b2-7,['| 难道我有病吧？'],1,1,"[{""asr_result"": ""难道我有病吧？"", ""start_time"": 1.0, ""end_time"": 2.359}]"
education_autoeval-0029a33ea22fd449eb48460bf3faf2f02a4e9c93eff44af164219b141ef985b2-8,['| 你有病吧？'],1,1,"[{""asr_result"": ""你有病吧？"", ""start_time"": 1.0, ""end_time"": 2.15}]"
education_autoeval-0029a33ea22fd449eb48460bf3faf2f02a4e9c93eff44af164219b141ef985b2-9,['| 我。'],1,1,"[{""asr_result"": ""我。"", ""start_time"": 1.0, ""end_time"": 1.696}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-1,['| 这还能打电话？'],1,1,"[{""asr_result"": ""这还能打电话啊？"", ""start_time"": 1.0, ""end_time"": 2.603}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-10,['| 行吗？'],1,1,"[{""asr_result"": ""行吗？"", ""start_time"": 1.0, ""end_time"": 1.879}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-100,['| Wind 风 Wind 风 Wind 风。'],1,1,"[{""asr_result"": ""《Wandefon Wandefon Wandefon》。"", ""start_time"": 1.0, ""end_time"": 3.486}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-101,['| 拽干的拽干的拽干的拽干的。'],1,1,"[{""asr_result"": ""《拽干的拽干的拽干的拽干的》。"", ""start_time"": 1.0, ""end_time"": 3.809}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-102,['| Full 满的 Full 满的 Full 满的。'],1,1,"[{""asr_result"": ""《Fool Man, Fool Man, Fool Man》."", ""start_time"": 1.0, ""end_time"": 4.68}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-103,['| 豆包豆包，给我读这一页的第一排到'],1,1,"[{""asr_result"": ""豆包豆包，给我读这一页的第一排到"", ""start_time"": 1.0, ""end_time"": 4.108}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-104,['| 到第六排的红蓝体字单词，你读三遍，我读三遍。'],1,1,"[{""asr_result"": ""到第六排的红蓝体字单词，你读三遍，我读三遍。"", ""start_time"": 1.0, ""end_time"": 5.938}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-105,['| Healthy 健康的， Healthy 健康的， Healthy 健康的， Healthy 健康的。'],1,1,"[{""asr_result"": ""Healthy 健康的， Healthy 健康的， Healthy 健康的， Healthy 健康的。"", ""start_time"": 1.0, ""end_time"": 6.684}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-106,['| Bookshop 书店 Bookshop 书店 Bookshop 书。'],1,1,"[{""asr_result"": ""Bookshop 书店， Bookshop 书店， Bookshop 书"", ""start_time"": 1.0, ""end_time"": 5.141}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-107,['| Hill 小山 Hill 小山 Hill 小山。'],1,1,"[{""asr_result"": ""Hill 小山。 Hill 小山 Hill 小山。"", ""start_time"": 1.0, ""end_time"": 4.228}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-108,['| Air 空气 Air 空气 Air 空气。'],1,1,"[{""asr_result"": ""Air 空气， Air 空气， Air 空气。"", ""start_time"": 1.0, ""end_time"": 3.909}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-109,['| Wet 湿的， Wet 湿的， Wet 湿的。'],1,1,"[{""asr_result"": ""《Wet 湿的 Wet 湿的 Wet 湿的》"", ""start_time"": 1.0, ""end_time"": 3.878}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-11,['| 对吧。'],1,1,"[{""asr_result"": ""对吧？"", ""start_time"": 1.0, ""end_time"": 1.624}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-110,['| 对呀，我不得先动手吗？'],1,1,"[{""asr_result"": ""对呀，我不得先动手吗？"", ""start_time"": 1.0, ""end_time"": 3.281}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-111,['| More 较多的 More 较多的 More 较多的。'],1,1,"[{""asr_result"": ""More 较多的， More 较多的， More 较多的。"", ""start_time"": 1.0, ""end_time"": 4.499}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-112,['| 下一个。'],1,1,"[{""asr_result"": ""下一个。"", ""start_time"": 1.0, ""end_time"": 1.749}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-113,['| 康齿国家康齿国家康齿国家。'],1,1,"[{""asr_result"": ""《康齿国家康齿国家康齿国家》"", ""start_time"": 1.0, ""end_time"": 4.028}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-114,['| 豆包豆包，你在这能拍到的范围内，红体词跟蓝体词读两遍，拼一遍，并且说汉语。'],1,1,"[{""asr_result"": ""豆包豆包，你在这能拍到的范围内，红体词跟蓝体词读两遍、拼一遍，并且说汉语。"", ""start_time"": 1.0, ""end_time"": 8.551}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-115,['| Lake.'],1,1,"[{""asr_result"": ""Leak."", ""start_time"": 1.0, ""end_time"": 2.069}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-12,['| 好开始。'],1,1,"[{""asr_result"": ""好，开始。"", ""start_time"": 1.0, ""end_time"": 1.95}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-13,"['| Wind, Wind, Wind.']",1,1,"[{""asr_result"": ""Wind Wind Wind."", ""start_time"": 1.0, ""end_time"": 3.073}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-14,"['| Please, please.']",1,1,"[{""asr_result"": ""Please."", ""start_time"": 1.0, ""end_time"": 2.899}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-15,['| 死装死装死装。'],1,1,"[{""asr_result"": ""死装死装死装。"", ""start_time"": 1.0, ""end_time"": 2.562}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-16,['| 饿死。'],1,1,"[{""asr_result"": ""《饿死》"", ""start_time"": 1.0, ""end_time"": 1.895}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-17,['| 咋？'],1,1,"[{""asr_result"": ""《砸》"", ""start_time"": 1.0, ""end_time"": 1.703}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-18,['| 哦， strong strong strong。'],1,1,"[{""asr_result"": ""《Oh, Strong Strong Strong》"", ""start_time"": 1.0, ""end_time"": 2.63}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-19,"['| Rain, rain, rain.']",1,1,"[{""asr_result"": ""Rain Rain Rain."", ""start_time"": 1.0, ""end_time"": 2.47}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-2,['| 这个王天亮可背过。'],1,1,"[{""asr_result"": ""这个王天亮可背过？"", ""start_time"": 1.0, ""end_time"": 2.4}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-20,"['| Lake, lake.']",1,1,"[{""asr_result"": ""Lick Lick."", ""start_time"": 1.0, ""end_time"": 2.622}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-21,"['| Earth, Earth, Earth.']",1,1,"[{""asr_result"": ""Earth, Earth, Earth."", ""start_time"": 1.0, ""end_time"": 3.102}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-22,"['| Change, change, change.']",1,1,"[{""asr_result"": ""《Change Change Change》"", ""start_time"": 1.0, ""end_time"": 2.8}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-23,['| Change.'],1,1,"[{""asr_result"": ""Change."", ""start_time"": 1.0, ""end_time"": 1.994}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-24,"['| Wind, wind, wind.']",1,1,"[{""asr_result"": ""Wind Wind Wind."", ""start_time"": 1.0, ""end_time"": 3.082}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-25,['| 拽拽拽。'],1,1,"[{""asr_result"": ""《拽拽拽》"", ""start_time"": 1.0, ""end_time"": 2.1}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-26,"['| Full, full, full.']",1,1,"[{""asr_result"": ""《Fall Fall Fall》"", ""start_time"": 1.0, ""end_time"": 3.809}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-27,['| 你买的啥吧？'],1,1,"[{""asr_result"": ""你买的啥吧。"", ""start_time"": 1.0, ""end_time"": 2.075}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-28,['| 好了，又再从第一个开始。'],1,1,"[{""asr_result"": ""好啦，又再从第一个开始。"", ""start_time"": 1.0, ""end_time"": 3.494}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-29,"['| Windy, windy.']",1,1,"[{""asr_result"": ""Windy Windy."", ""start_time"": 1.0, ""end_time"": 2.267}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-3,['| 豆包豆包，帮我阅读中间的那个英语单词。从第一个有风的英语单词开始读，每个读三遍。我说开始再开始。'],1,1,"[{""asr_result"": ""豆包豆包，帮我阅读中间的那个英语单词。从第一个有风的英语单词开始读，每个读三遍。我说开始再开始。"", ""start_time"": 1.0, ""end_time"": 10.202}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-30,"['| Please, please, play.']",1,1,"[{""asr_result"": ""Please Please Please."", ""start_time"": 1.0, ""end_time"": 3.004}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-31,['| 4 中 4 中 4 中。'],1,1,"[{""asr_result"": ""《四中四中四中》"", ""start_time"": 1.0, ""end_time"": 2.997}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-32,['| 哦，死状。'],1,1,"[{""asr_result"": ""《Oh, 死状》"", ""start_time"": 1.0, ""end_time"": 2.223}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-33,['| 想咋读来着？'],1,1,"[{""asr_result"": ""想咋读来着？"", ""start_time"": 1.0, ""end_time"": 2.674}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-34,['| 这个单词这个单词再读 3 遍。'],1,1,"[{""asr_result"": ""这个单词这个单词再读 3 遍。"", ""start_time"": 1.0, ""end_time"": 3.243}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-35,['| 那个，这个。'],1,1,"[{""asr_result"": ""那个，这个。"", ""start_time"": 1.0, ""end_time"": 2.597}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-36,['| 咋读？'],1,1,"[{""asr_result"": ""咋读？"", ""start_time"": 1.0, ""end_time"": 1.705}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-37,"['| Rain, rain.']",1,1,"[{""asr_result"": ""Rain, Rain."", ""start_time"": 1.0, ""end_time"": 2.692}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-38,['| 下一个。'],1,1,"[{""asr_result"": ""下一个。"", ""start_time"": 1.0, ""end_time"": 1.749}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-39,"['| Lick, lick, lick.']",1,1,"[{""asr_result"": ""Lick, lick, lick."", ""start_time"": 1.0, ""end_time"": 3.038}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-4,['| 好，开始第一个词。'],1,1,"[{""asr_result"": ""好，开始第一个词。"", ""start_time"": 1.0, ""end_time"": 2.558}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-40,['| 下一个。'],1,1,"[{""asr_result"": ""下一个。"", ""start_time"": 1.0, ""end_time"": 1.75}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-41,"['| Earth, Earth, Earth.']",1,1,"[{""asr_result"": ""Earth, Earth, Earth."", ""start_time"": 1.0, ""end_time"": 3.103}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-42,['| Change.'],1,1,"[{""asr_result"": ""Change."", ""start_time"": 1.0, ""end_time"": 1.994}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-43,['| Wide wide.'],1,1,"[{""asr_result"": ""Wide Wide."", ""start_time"": 1.0, ""end_time"": 2.538}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-44,['| 豆包豆包。'],1,1,"[{""asr_result"": ""豆包豆包。"", ""start_time"": 1.0, ""end_time"": 2.5}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-45,['| 上回的来。'],1,1,"[{""asr_result"": ""《上回的来》"", ""start_time"": 1.0, ""end_time"": 2.095}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-46,['| 咱们之前学到了 2 课。'],1,1,"[{""asr_result"": ""咱们之前学到了两课。"", ""start_time"": 1.0, ""end_time"": 2.679}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-47,['| 拽是哪个拽是哪个？'],1,1,"[{""asr_result"": ""拽是哪个拽是哪个？"", ""start_time"": 1.0, ""end_time"": 2.59}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-48,['| 嗯，拽拽在第几排？'],1,1,"[{""asr_result"": ""嗯， Jojo 在第几排？"", ""start_time"": 1.0, ""end_time"": 2.672}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-49,['| OK， 下一个。'],1,1,"[{""asr_result"": ""OK， 下一个。"", ""start_time"": 1.0, ""end_time"": 2.23}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-5,['| 我听。'],1,1,"[{""asr_result"": ""我听。"", ""start_time"": 1.0, ""end_time"": 1.703}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-50,"['| Full, 不是， Full, Full, Full.']",1,1,"[{""asr_result"": ""《FOOL》， 不是《Fool》。"", ""start_time"": 1.0, ""end_time"": 4.194}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-51,['| 读第 4 课下面红红色的那个单词。'],1,1,"[{""asr_result"": ""读第 4 课下面红红色的那个单词。"", ""start_time"": 1.0, ""end_time"": 4.167}]"
education_autoeval-002c82701f3a3c3fed90ac697b68740208b5fd81fd08bb382236f8dc2e3e58fb-52,"['| Difficult, difficult.']",1,1,"[{""asr_result"": ""Difficult, difficult."", ""start_time"": 1.0, ""end_time"": 3.077}]"
